, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, SYN Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Inbound, Label
626,6,3837395,21,24,1458.0,2834.0,440.0,0.0,69.42857142857143,127.04155675548508,976.0,0.0,118.08333333333331,275.46970427075,1118.467085092882,11.72670522581074,87213.52272727272,307086.74502980337,2006063.0,1.0,3837395.0,191869.75,498553.1966775013,2258417.0,1.0,3625896.0,157647.65217391303,417150.9780800546,2006063.0,1.0,0,688,784,5.472462438711679,6.254242787099061,0.0,976.0,93.30434782608693,216.20595834786968,46745.01642512076,0,1,0,0,1.0,95.37777777777778,69.42857142857143,118.08333333333331,29200,235,14,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
143,6,110,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27272.727272727272,55.0,73.53910524340094,107.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,32,64,9090.90909090909,18181.81818181818,0.0,0.0,0.0,0.0,0.0,0,0,1,1,2.0,0.0,0.0,0.0,64,243,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
614,6,49,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40816.32653061225,49.0,0.0,49.0,49.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0,40,0,40816.32653061225,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
133,17,31445,200,0,88000.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,2798537.128319288,6360.311655271108,158.01507537688445,189.370607656818,1196.0,0.0,31445.0,158.01507537688445,189.370607656818,1196.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6360.311655271108,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0.0,442.2,440.0,0.0,-1,-1,199,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
497,17,2,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,229000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,1000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0.0,343.5,229.0,0.0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
5,6,95597710,21,20,20.0,0.0,1.0,0.0,0.9523809523809524,0.2182178902359924,0.0,0.0,0.0,0.0,0.2092100323323644,0.4288805662813471,2389942.7499999995,4238069.360891892,10019931.0,1.0,95597710.0,4779885.5,5010846.577738847,10046406.0,1.0,90293036.0,4752265.052631578,5146592.817021378,10046454.0,2.0,0,420,640,0.2196705339489826,0.2092100323323645,0.0,1.0,0.5000000000000001,0.5060608273474739,0.2560975609756097,0,0,1,0,0.0,0.5121951219512195,0.9523809523809524,0.0,16383,250,19,20,26475.777777777777,29.3844252018724,26522.0,26437.0,10006079.111111112,5194.514136193212,10019931.0,10004309.0,0,0
845,17,107977,4,0,1398.0,0.0,369.0,330.0,349.5,22.516660498395403,0.0,0.0,0.0,0.0,12947.201718884577,37.04492623429064,35992.33333333333,62337.08591467309,107973.0,2.0,107977.0,35992.33333333333,62337.08591467309,107973.0,2.0,0.0,0.0,0.0,0.0,0.0,0,-4,0,37.04492623429064,0.0,330.0,369.0,345.6,21.36117974270148,456.3,0,0,0,0,0.0,432.0,349.5,0.0,-1,-1,3,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
839,17,4,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,736000000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,64,0,500000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0.0,2208.0,1472.0,0.0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
871,6,214912,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.959201905896368,107456.0,151962.90413123855,214910.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,32,64,4.653067301965455,9.306134603930907,0.0,0.0,0.0,0.0,0.0,0,0,1,1,2.0,0.0,0.0,0.0,235,259,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5
496,6,108329,4,2,148.0,252.0,74.0,0.0,37.0,42.72391992003231,126.0,126.0,126.0,0.0,3692.455390523313,55.3868308578497,21665.8,29666.157034573927,54383.0,1.0,108329.0,36109.66666666667,62542.0452602354,108327.0,1.0,1.0,1.0,0.0,1.0,1.0,1,80,40,36.92455390523313,18.46227695261657,0.0,126.0,67.71428571428571,51.77423518094139,2680.5714285714294,0,0,1,0,0.0,79.0,37.0,126.0,258,6861,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
118,17,1,2,0,888.0,0.0,444.0,444.0,444.0,0.0,0.0,0.0,0.0,0.0,888000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,2000000.0,0.0,444.0,444.0,444.0,0.0,0.0,0,0,0,0,0.0,666.0,444.0,0.0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4
540,17,2,2,0,2928.0,0.0,1464.0,1464.0,1464.0,0.0,0.0,0.0,0.0,0.0,1464000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,40,0,1000000.0,0.0,1464.0,1464.0,1464.0,0.0,0.0,0,0,0,0,0.0,2196.0,1464.0,0.0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7
610,17,2,2,0,2912.0,0.0,1456.0,1456.0,1456.0,0.0,0.0,0.0,0.0,0.0,1456000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,40,0,1000000.0,0.0,1456.0,1456.0,1456.0,0.0,0.0,0,0,0,0,0.0,2184.0,1456.0,0.0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7
536,17,1,2,0,2734.0,0.0,1367.0,1367.0,1367.0,0.0,0.0,0.0,0.0,0.0,2734000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,0,2000000.0,0.0,1367.0,1367.0,1367.0,0.0,0.0,0,0,0,0,0.0,2050.5,1367.0,0.0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7
715,17,212123,6,0,2088.0,0.0,393.0,321.0,348.0,35.08845964131227,0.0,0.0,0.0,0.0,9843.345606087034,28.285475879560444,42424.6,58159.07173261968,110041.0,1.0,212123.0,42424.6,58159.07173261968,110041.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-6,0,28.28547587956045,0.0,321.0,393.0,344.1428571428572,33.61759743263722,1130.1428571428569,0,0,0,0,0.0,401.5,348.0,0.0,-1,-1,5,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
952,17,20600,2,2,86.0,204.0,43.0,43.0,43.0,0.0,102.0,102.0,102.0,0.0,14077.66990291262,194.17475728155333,6866.666666666666,11891.683494498724,20598.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,40,40,97.08737864077668,97.08737864077668,43.0,102.0,66.6,32.3156308928048,1044.3,0,0,0,0,1.0,83.25,43.0,102.0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
303,17,109849,4,0,1446.0,0.0,393.0,330.0,361.5,36.37306695894642,0.0,0.0,0.0,0.0,13163.524474505912,36.41362233611594,36616.33333333333,63419.617669403626,109847.0,1.0,109849.0,36616.33333333333,63419.617669403626,109847.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-4,0,36.413622336115935,0.0,330.0,393.0,355.2,34.50652112282547,1190.7,0,0,0,0,0.0,444.0,361.5,0.0,-1,-1,3,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
772,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0.0,343.5,229.0,0.0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
909,6,7203076,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.388295778081475,800341.777777778,1429661.550269484,4128050.0,1.0,1.0,1.0,0.0,1.0,1.0,7148261.0,1021180.1428571428,1571289.9729257943,4128050.0,1.0,0,64,256,0.2776591556162949,1.1106366224651798,0.0,0.0,0.0,0.0,0.0,0,1,0,0,4.0,0.0,0.0,0.0,8192,29200,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
725,17,1,2,0,854.0,0.0,427.0,427.0,427.0,0.0,0.0,0.0,0.0,0.0,854000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-2125437950,0,2000000.0,0.0,427.0,427.0,427.0,0.0,0.0,0,0,0,0,0.0,640.5,427.0,0.0,-1,-1,1,-1062718975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4
481,6,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,20,40,500000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,2.0,0.0,0.0,0.0,292,253,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
840,17,5,2,0,1008.0,0.0,504.0,504.0,504.0,0.0,0.0,0.0,0.0,0.0,201600000.0,400000.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,-2125437950,0,400000.0,0.0,504.0,504.0,504.0,0.0,0.0,0,0,0,0,0.0,756.0,504.0,0.0,-1,-1,1,-1062718975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4
0,17,28415,97,0,42680.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,1502023.5790955485,3413.689952489882,295.98958333333337,500.95930068517794,3596.0,1.0,28415.0,295.98958333333337,500.95930068517794,3596.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-97,0,3413.689952489882,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0.0,444.5360824742268,440.0,0.0,-1,-1,96,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
934,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0.0,343.5,229.0,0.0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
565,17,2,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,1472000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,40,0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0.0,2208.0,1472.0,0.0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7
36,6,113823327,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1229976347466982,8755640.53846154,12791532.7542954,34559493.0,0.0,113823327.0,10347575.181818182,13350219.247727888,34559493.0,1.0,0.0,0.0,0.0,0.0,0.0,0,240,40,0.1054265440685985,0.0175710906780997,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,5840,0,0,20,11.2,22.80789337049785,52.0,1.0,22764654.0,9603755.77382518,34559493.0,12374528.0,1,2
335,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0.0,343.5,229.0,0.0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
276,17,20532,2,2,54.0,86.0,27.0,27.0,27.0,0.0,43.0,43.0,43.0,0.0,6818.624586012078,194.8178453146308,6844.0,11849.825610531152,20527.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,40,40,97.4089226573154,97.4089226573154,27.0,43.0,33.4,8.763560920082657,76.8,0,0,0,0,1.0,41.75,27.0,43.0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
773,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0.0,343.5,229.0,0.0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
732,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0.0,343.5,229.0,0.0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
79,6,93,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32258.06451612904,46.5,62.93250352560272,91.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,32,64,10752.688172043012,21505.376344086024,0.0,0.0,0.0,0.0,0.0,0,0,1,1,2.0,0.0,0.0,0.0,64,243,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
358,6,168,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11904.761904761905,168.0,0.0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,32,5952.380952380952,5952.380952380952,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,0.0,243,64,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5
389,6,2467525,13,8,1662.0,4290.0,443.0,0.0,127.84615384615384,200.23022006091145,1073.0,0.0,536.25,573.2754884994523,2412.133615667521,8.510552071407584,123376.25,378231.3937014685,1250862.0,2.0,2467525.0,205627.08333333328,478175.0376250518,1250862.0,2.0,1216469.0,173781.2857142857,456061.05334180646,1208008.0,2.0,0,432,272,5.268436996585646,3.2421150748219367,0.0,1073.0,270.5454545454545,418.86044127378426,175444.0692640693,0,1,0,0,0.0,283.42857142857144,127.84615384615384,536.25,65535,243,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
266,17,1,2,0,1206.0,0.0,603.0,603.0,603.0,0.0,0.0,0.0,0.0,0.0,1206000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40,0,2000000.0,0.0,603.0,603.0,603.0,0.0,0.0,0,0,0,0,0.0,904.5,603.0,0.0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4
574,17,80577,200,0,88000.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,1092123.062412351,2482.09786911898,404.9095477386936,754.4620077048259,5154.0,1.0,80577.0,404.9095477386936,754.4620077048259,5154.0,1.0,0.0,0.0,0.0,0.0,0.0,0,6184,0,2482.09786911898,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0.0,442.2,440.0,0.0,-1,-1,199,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
185,6,5073357,8,7,1038.0,2146.0,519.0,0.0,129.75,240.2503158909771,1073.0,0.0,306.57142857142856,523.570389136888,627.5923417177227,2.956622212866156,362382.6428571429,1336339.9206172524,5004936.0,2.0,68421.0,9774.42857142857,25496.92227084897,67594.0,3.0,5073239.0,845539.8333333333,2037894.65080886,5005007.0,2.0,0,272,240,1.576865180195283,1.3797570326708726,0.0,1073.0,199.0,383.64601739972056,147184.2666666667,0,1,0,0,0.0,212.26666666666668,129.75,306.57142857142856,65535,235,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
226,17,108567,4,0,1498.0,0.0,404.0,345.0,374.5,34.06366588218791,0.0,0.0,0.0,0.0,13797.931231405491,36.8436080945407,36189.0,62679.45462430253,108565.0,1.0,108567.0,36189.0,62679.45462430253,108565.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-4,0,36.8436080945407,0.0,345.0,404.0,368.6,32.3156308928048,1044.3,0,0,0,0,0.0,460.75,374.5,0.0,-1,-1,3,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
971,17,47298,2,2,64.0,96.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,3382.806884012009,84.57017210030023,15766.0,27302.31687970821,47292.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,40,40,42.285086050150106,42.285086050150106,32.0,48.0,38.4,8.763560920082657,76.8,0,0,0,0,1.0,48.0,32.0,48.0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
183,17,38800,200,0,88000.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,2268041.237113402,5154.639175257732,194.9748743718592,368.2747305250419,4336.0,0.0,38800.0,194.9748743718592,368.2747305250419,4336.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-212543795000,0,5154.639175257732,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0.0,442.2,440.0,0.0,-1,-1,199,-1062718975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
443,17,34895,200,0,88000.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,2521851.268089984,5731.480154749964,175.35175879396988,314.8967714203044,3864.0,1.0,34895.0,175.35175879396988,314.8967714203044,3864.0,1.0,0.0,0.0,0.0,0.0,0.0,0,88000,0,5731.480154749965,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0.0,442.2,440.0,0.0,-1,-1,199,440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
744,6,123,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24390.243902439022,61.5,82.73149339882606,120.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,32,64,8130.081300813006,16260.162601626012,0.0,0.0,0.0,0.0,0.0,0,0,1,1,2.0,0.0,0.0,0.0,235,64,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5
750,17,2,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,1472000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,-2125437950,0,1000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0.0,2208.0,1472.0,0.0,-1,-1,1,-1062718975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7
611,17,31127,200,0,88000.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,2827127.5741317826,6425.289941208597,156.4170854271357,189.09978636043832,1272.0,1.0,31127.0,156.4170854271357,189.09978636043832,1272.0,1.0,0.0,0.0,0.0,0.0,0.0,0,6400,0,6425.289941208597,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0.0,442.2,440.0,0.0,-1,-1,199,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
489,17,48159,200,0,88000.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,1827280.466787101,4152.910151788866,242.0050251256281,707.4849928628422,6337.0,1.0,48159.0,242.0050251256281,707.4849928628422,6337.0,1.0,0.0,0.0,0.0,0.0,0.0,0,4864,0,4152.910151788866,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0.0,442.2,440.0,0.0,-1,-1,199,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
968,17,1,2,0,2764.0,0.0,1382.0,1382.0,1382.0,0.0,0.0,0.0,0.0,0.0,2764000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,64,0,2000000.0,0.0,1382.0,1382.0,1382.0,0.0,0.0,0,0,0,0,0.0,2073.0,1382.0,0.0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7
987,17,49,2,0,842.0,0.0,421.0,421.0,421.0,0.0,0.0,0.0,0.0,0.0,17183673.469387755,40816.32653061225,49.0,0.0,49.0,49.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0,-2125437950,0,40816.32653061225,0.0,421.0,421.0,421.0,0.0,0.0,0,0,0,0,0.0,631.5,421.0,0.0,-1,-1,1,-1062718975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4
615,6,150,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,75.0,104.65180361560904,149.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,20,40,6666.666666666668,13333.333333333336,0.0,0.0,0.0,0.0,0.0,0,0,1,1,2.0,0.0,0.0,0.0,263,254,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
730,6,96,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31250.0,48.0,65.05382386916237,94.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,32,64,10416.666666666666,20833.33333333333,0.0,0.0,0.0,0.0,0.0,0,0,1,1,2.0,0.0,0.0,0.0,235,64,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5
254,6,55879,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.58324236296284,18626.33333333333,27477.47467168941,50184.0,2.0,0.0,0.0,0.0,0.0,0.0,5695.0,2847.5,4024.144691732642,5693.0,2.0,0,20,60,17.895810590740712,53.68743177222214,0.0,0.0,0.0,0.0,0.0,0,0,1,1,3.0,0.0,0.0,0.0,256,1959,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
873,6,9027755,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664617061495355,1805551.0,2690664.465633536,6015316.0,2.0,9027755.0,1805551.0,2690664.465633536,6015316.0,2.0,0.0,0.0,0.0,0.0,0.0,0,192,0,0.664617061495355,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,64240,-1,0,32,3012436.0,0.0,3012436.0,3012436.0,6015316.0,0.0,6015316.0,6015316.0,1,0
733,17,1,2,0,1104.0,0.0,552.0,552.0,552.0,0.0,0.0,0.0,0.0,0.0,1104000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-2125437950,0,2000000.0,0.0,552.0,552.0,552.0,0.0,0.0,0,0,0,0,0.0,828.0,552.0,0.0,-1,-1,1,-1062718975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4
232,6,3,3,0,62.0,0.0,31.0,0.0,20.666666666666664,17.8978583448784,0.0,0.0,0.0,0.0,20666666.666666668,1000000.0,1.5,2.1213203435596424,3.0,0.0,3.0,1.5,2.1213203435596424,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,60,0,1000000.0,0.0,0.0,31.0,23.25,15.5,240.25,0,0,1,0,0.0,31.0,20.666666666666668,0.0,237,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
163,17,1,2,0,956.0,0.0,478.0,478.0,478.0,0.0,0.0,0.0,0.0,0.0,956000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,2000000.0,0.0,478.0,478.0,478.0,0.0,0.0,0,0,0,0,0.0,717.0,478.0,0.0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4
295,17,48,2,0,738.0,0.0,369.0,369.0,369.0,0.0,0.0,0.0,0.0,0.0,15375000.0,41666.66666666666,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,41666.66666666666,0.0,369.0,369.0,369.0,0.0,0.0,0,0,0,0,0.0,553.5,369.0,0.0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
